date,wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-04-27 00:10:00,1.0,1.92,205.0,0.0,0.0,0.0,0.0,0.0,19.46,429.8
2020-04-27 02:10:00,0.67,1.12,205.8,0.0,0.0,0.0,0.0,0.0,17.36,443.6
2020-04-27 04:10:00,0.72,1.36,129.3,0.0,0.0,0.0,0.0,0.0,15.89,463.0
2020-04-27 06:10:00,1.17,2.24,176.0,0.0,0.0,128.97,232.24,258.69,14.97,464.8
2020-04-27 08:10:00,1.43,2.28,159.4,0.0,0.0,460.16,868.92,893.24,19.9,445.3
2020-04-27 10:10:00,3.21,5.41,154.0,0.0,0.0,721.53,1395.75,1415.06,28.54,412.2
2020-04-27 12:10:00,2.66,4.96,196.5,0.0,0.0,702.82,1389.96,1832.04,31.99,407.7
2020-04-27 14:10:00,4.59,7.57,229.0,0.0,0.0,668.41,1289.96,1633.2,33.81,407.8
2020-04-27 16:10:00,2.85,5.46,237.2,0.0,0.0,228.97,458.49,1063.71,35.05,408.7
2020-04-27 18:10:00,1.73,2.56,237.4,0.0,0.0,106.24,213.32,280.5,32.65,409.5
2020-04-27 20:10:00,2.94,3.36,247.2,0.0,0.0,0.0,0.0,0.0,28.78,413.9
2020-04-27 22:10:00,1.58,2.32,194.0,0.0,0.0,0.0,0.0,0.0,25.69,430.1
2020-04-28 00:10:00,0.7,1.32,155.6,0.0,0.0,0.0,0.0,0.0,22.94,443.2
2020-04-28 02:10:00,1.04,2.04,156.7,0.0,0.0,0.0,0.0,0.0,20.58,458.9
2020-04-28 04:10:00,0.62,1.12,160.7,0.0,0.0,0.0,0.0,0.0,18.86,458.4
2020-04-28 06:10:00,0.36,1.08,117.5,0.0,0.0,97.18,186.49,215.44,17.94,468.3
2020-04-28 08:10:00,1.13,2.0,123.8,0.0,0.0,401.81,767.95,878.57,22.53,459.8
2020-04-28 10:10:00,1.59,2.68,120.3,0.0,0.0,570.22,1122.39,1698.84,30.99,419.0
2020-04-28 12:10:00,1.9,3.3,245.1,0.0,0.0,305.03,613.9,699.42,33.7,407.0
2020-04-28 14:10:00,3.3,6.29,250.2,0.0,0.0,306.44,633.78,815.83,32.06,407.7
2020-04-28 16:10:00,3.18,5.17,218.2,0.0,0.0,214.49,441.7,468.53,29.33,409.1
2020-04-28 18:10:00,4.91,6.45,236.6,0.4,600.0,4.02,16.99,17.18,28.55,414.7
2020-04-28 20:10:00,1.21,2.24,228.2,0.0,0.0,0.0,0.0,0.0,24.15,423.5
2020-04-28 22:10:00,1.81,2.92,229.4,0.0,0.0,0.0,0.0,0.0,22.7,429.4
2020-04-29 00:10:00,1.0,2.46,257.8,0.0,0.0,0.0,0.0,0.0,22.18,423.1
2020-04-29 02:10:00,1.52,2.46,255.0,0.0,0.0,0.0,0.0,0.0,21.56,421.0
2020-04-29 04:10:00,1.65,2.84,242.4,0.0,0.0,0.0,0.0,0.0,21.05,422.7
2020-04-29 06:10:00,2.07,3.32,246.6,0.0,0.0,58.35,124.9,142.08,20.86,420.6
2020-04-29 08:10:00,1.65,2.76,224.7,0.0,0.0,192.56,389.96,518.15,22.6,413.6
2020-04-29 10:10:00,2.87,5.33,258.4,0.0,0.0,355.53,709.65,1193.44,25.4,412.6
2020-04-29 12:10:00,1.98,4.48,265.1,0.0,0.0,193.96,389.77,489.0,27.92,410.4
2020-04-29 14:10:00,3.3,5.93,263.3,0.0,0.0,299.6,616.99,863.51,29.31,410.4
2020-04-29 16:10:00,3.64,7.81,237.9,0.0,0.0,213.28,427.99,459.07,30.65,409.1
2020-04-29 18:10:00,1.8,3.76,234.6,0.0,0.0,172.64,327.03,369.5,28.84,410.2
2020-04-29 20:10:00,1.72,2.24,259.0,0.0,0.0,0.0,0.0,0.0,26.17,414.5
2020-04-29 22:10:00,1.21,1.82,232.3,0.0,0.0,0.0,0.0,0.0,24.13,422.7
2020-04-30 00:10:00,0.6,1.04,209.3,0.0,0.0,0.0,0.0,0.0,22.06,423.3
2020-04-30 02:10:00,1.22,2.08,178.8,0.0,0.0,0.0,0.0,0.0,20.84,442.9
2020-04-30 04:10:00,2.89,3.71,205.3,0.0,0.0,0.0,0.0,0.0,20.36,426.1
2020-04-30 06:10:00,3.08,4.2,186.4,0.0,0.0,28.77,60.42,66.8,20.87,428.2
2020-04-30 08:10:00,2.92,5.07,183.1,0.0,0.0,150.5,313.51,338.8,21.6,420.3
2020-04-30 10:10:00,5.09,7.33,198.5,0.0,0.0,672.43,1359.07,2175.67,24.1,412.8
2020-04-30 12:10:00,7.67,11.37,213.0,0.0,0.0,519.11,1057.34,1223.36,24.8,417.5
2020-04-30 14:10:00,6.3,9.69,197.4,0.0,0.0,336.22,654.83,1696.91,25.83,415.0
2020-04-30 16:10:00,3.01,5.53,258.8,0.0,0.0,39.84,81.47,133.59,25.83,414.2
2020-04-30 18:10:00,3.89,6.49,178.6,0.0,0.0,24.95,54.25,88.42,23.91,417.3
2020-04-30 20:10:00,3.78,5.13,184.3,0.0,0.0,0.0,0.0,0.0,22.23,419.1
2020-04-30 22:10:00,4.85,7.25,206.2,0.0,0.0,0.0,0.0,0.0,21.16,420.0
2020-05-01 00:10:00,4.25,7.49,219.0,0.0,0.0,0.0,0.0,0.0,20.23,419.8
2020-05-01 02:10:00,2.14,3.04,194.2,0.0,0.0,0.0,0.0,0.0,19.57,422.8
2020-05-01 04:10:00,2.78,3.77,193.7,0.0,0.0,0.0,0.0,0.0,18.88,426.0
2020-05-01 06:10:00,5.33,7.53,206.8,0.0,0.0,152.11,277.41,302.7,18.53,421.4
2020-05-01 08:10:00,7.6,11.09,205.0,0.0,0.0,514.08,973.74,1031.08,20.44,415.9
2020-05-01 10:10:00,6.29,9.41,213.5,0.0,0.0,448.69,871.43,1961.39,22.87,416.4
2020-05-01 12:10:00,6.29,9.13,212.9,0.0,0.0,782.09,1521.23,2208.49,24.03,415.1
2020-05-01 14:10:00,4.32,6.25,202.7,0.0,0.0,408.85,789.38,1961.39,20.8,416.1
2020-05-01 16:10:00,3.57,4.81,206.4,0.0,20.0,263.78,542.47,786.29,22.24,414.6
2020-05-01 18:10:00,4.96,7.89,210.6,0.0,0.0,169.42,322.2,390.93,21.71,414.6
2020-05-01 20:10:00,2.37,3.44,208.1,0.0,0.0,0.0,0.0,0.0,19.74,419.6
2020-05-01 22:10:00,3.6,5.37,238.3,0.0,0.0,0.0,0.0,0.0,17.85,418.1
2020-05-02 00:10:00,1.77,2.56,216.2,0.0,0.0,0.0,0.0,0.0,18.04,422.8
2020-05-02 02:10:00,1.76,2.64,218.5,0.0,0.0,0.0,0.0,0.0,17.73,425.3
2020-05-02 04:10:00,3.09,3.65,230.6,0.0,0.0,0.0,0.0,0.0,16.65,424.4
2020-05-02 06:10:00,2.47,3.85,210.7,0.0,0.0,31.99,68.53,83.59,17.25,425.0
2020-05-02 08:10:00,3.66,5.09,210.4,0.0,0.0,208.65,421.81,461.0,19.35,418.2
2020-05-02 10:10:00,3.68,5.61,207.0,0.0,0.0,454.73,884.56,1723.94,20.04,414.7
2020-05-02 12:10:00,2.29,4.36,289.9,0.1,160.0,71.83,155.02,293.63,22.03,413.1
2020-05-02 14:10:00,3.38,8.49,248.5,0.0,0.0,398.99,806.18,929.54,19.24,412.8
2020-05-02 16:10:00,2.02,5.57,255.7,0.0,0.0,255.53,514.48,552.51,19.89,414.8
2020-05-02 18:10:00,1.31,2.72,257.7,0.0,0.0,59.76,119.88,136.29,21.33,412.6
2020-05-02 20:10:00,1.45,1.92,245.5,0.0,0.0,0.0,0.0,0.0,20.17,416.3
2020-05-02 22:10:00,2.12,3.08,250.2,0.0,0.0,0.0,0.0,0.0,17.97,418.2
2020-05-03 00:10:00,2.11,3.89,260.7,0.0,0.0,0.0,0.0,0.0,16.95,422.0
2020-05-03 02:10:00,2.82,4.49,258.0,0.0,0.0,0.0,0.0,0.0,16.89,423.3
2020-05-03 04:10:00,2.43,3.85,256.4,0.0,0.0,0.0,0.0,0.0,16.44,423.6
2020-05-03 06:10:00,2.13,3.69,246.3,0.0,0.0,57.55,122.2,201.54,16.8,423.8
2020-05-03 08:10:00,1.82,4.25,263.4,0.0,0.0,271.23,532.63,985.33,19.56,417.7
2020-05-03 10:10:00,2.52,4.46,313.7,0.0,0.0,447.08,861.58,1779.92,24.16,413.7
2020-05-03 12:10:00,2.99,4.44,339.2,0.0,0.0,555.73,1102.12,2380.31,25.63,412.4
2020-05-03 14:10:00,1.34,3.56,18.69,0.0,0.0,163.18,328.57,459.07,25.62,412.8
2020-05-03 16:10:00,1.26,1.96,300.4,0.0,0.0,384.51,762.16,1181.66,25.21,409.4
2020-05-03 18:10:00,1.09,2.82,296.9,0.0,0.0,95.37,212.16,233.01,25.97,412.1
2020-05-03 20:10:00,0.62,1.02,288.0,0.0,0.0,0.0,0.0,0.0,24.12,413.5
2020-05-03 22:10:00,0.92,1.54,238.5,0.0,0.0,0.0,0.0,0.0,22.16,423.2
2020-05-04 00:10:00,0.58,1.2,195.2,0.0,0.0,0.0,0.0,0.0,20.91,439.0
2020-05-04 02:10:00,0.48,1.06,168.6,0.0,0.0,0.0,0.0,0.0,20.03,458.6
2020-05-04 04:10:00,1.19,1.84,172.7,0.0,0.0,0.0,0.0,0.0,19.07,463.6
2020-05-04 06:10:00,1.03,1.36,211.0,0.0,0.0,18.91,41.51,46.33,18.4,461.9
2020-05-04 08:10:00,0.81,1.6,220.7,0.0,0.0,133.8,275.68,290.54,19.06,467.0
2020-05-04 10:10:00,2.16,3.6,32.89,0.0,0.0,314.69,639.38,881.66,22.22,434.7
2020-05-04 12:10:00,4.25,6.07,37.67,0.0,0.0,286.52,515.64,672.01,22.35,423.0
2020-05-04 14:10:00,2.73,5.73,28.35,0.4,600.0,91.75,213.71,256.18,21.0,414.5
2020-05-04 16:10:00,0.88,2.72,224.3,0.0,210.0,93.56,210.04,288.03,20.15,412.2
2020-05-04 18:10:00,1.14,2.44,23.61,0.0,0.0,19.92,44.59,55.21,19.74,420.7
2020-05-04 20:10:00,1.51,2.16,258.8,0.0,0.0,0.0,0.0,1.35,19.6,420.7
2020-05-04 22:10:00,2.28,2.64,256.5,0.0,0.0,0.0,0.0,0.0,17.06,424.7
2020-05-05 00:10:00,0.75,1.1,224.4,0.0,0.0,0.0,0.0,0.0,15.39,430.3
2020-05-05 02:10:00,0.57,1.0,177.9,0.0,0.0,0.0,0.0,0.0,14.34,461.1
2020-05-05 04:10:00,1.03,1.36,195.6,0.0,0.0,0.0,0.0,0.0,13.24,458.5
2020-05-05 06:10:00,0.53,1.12,183.8,0.0,0.0,66.0,123.94,158.3,13.35,460.9
2020-05-05 08:10:00,1.36,2.28,148.6,0.0,0.0,322.94,622.78,1181.85,17.26,442.8
2020-05-05 10:10:00,1.0,3.24,359.2,0.0,0.0,619.11,1172.2,1762.55,21.12,415.5
2020-05-05 12:10:00,1.18,3.16,25.98,0.0,0.0,499.8,984.56,1924.71,22.64,413.0
2020-05-05 14:10:00,3.05,4.85,29.61,0.0,0.0,381.89,744.01,1138.61,21.6,411.8
2020-05-05 16:10:00,3.83,6.05,24.4,0.0,0.0,536.42,1018.34,1035.33,21.8,412.6
2020-05-05 18:10:00,3.66,5.45,36.55,0.0,0.0,190.14,352.12,380.89,21.92,414.0
2020-05-05 20:10:00,3.6,5.49,31.02,0.0,0.0,0.0,0.0,1.35,19.15,417.0
2020-05-05 22:10:00,2.3,3.45,257.0,0.0,0.0,0.0,0.0,0.0,16.16,419.1
2020-05-06 00:10:00,1.53,2.12,239.1,0.0,0.0,0.0,0.0,0.0,14.84,427.8
2020-05-06 02:10:00,0.45,1.08,139.1,0.0,0.0,0.0,0.0,0.0,13.51,438.8
2020-05-06 04:10:00,0.19,0.38,215.9,0.0,0.0,0.0,0.0,0.0,12.12,451.0
2020-05-06 06:10:00,0.55,1.24,127.1,0.0,0.0,168.81,311.78,335.71,12.08,461.4
2020-05-06 08:10:00,0.69,1.76,137.5,0.0,0.0,510.87,974.71,1005.4,18.39,443.1
2020-05-06 10:10:00,3.06,6.37,31.15,0.0,0.0,779.07,1511.58,1538.61,25.04,413.7
2020-05-06 12:10:00,2.24,4.77,46.54,0.0,0.0,880.68,1727.8,2063.7,25.12,412.9
2020-05-06 14:10:00,0.95,2.28,0.17,0.0,0.0,361.57,742.86,1783.78,24.82,410.7
2020-05-06 16:10:00,1.33,2.4,283.1,0.0,0.0,195.77,410.81,1100.58,26.81,409.3
2020-05-06 18:10:00,0.95,1.74,244.7,0.0,0.0,175.05,335.33,370.66,28.27,409.1
2020-05-06 20:10:00,1.89,2.6,250.0,0.0,0.0,0.0,0.0,1.35,24.19,412.6
2020-05-06 22:10:00,2.05,3.04,243.8,0.0,0.0,0.0,0.0,0.0,20.25,416.7
2020-05-07 00:10:00,0.46,1.08,123.2,0.0,0.0,0.0,0.0,0.0,18.64,436.6
2020-05-07 02:10:00,0.51,0.9,192.9,0.0,0.0,0.0,0.0,0.0,16.9,440.2
2020-05-07 04:10:00,0.48,0.8,163.0,0.0,0.0,0.0,0.0,0.0,15.19,458.0
2020-05-07 06:10:00,0.53,1.04,166.5,0.0,0.0,168.21,318.15,333.78,14.84,466.6
2020-05-07 08:10:00,1.52,3.32,300.0,0.0,0.0,508.85,967.18,996.72,20.69,420.5
2020-05-07 10:10:00,1.88,4.65,301.9,0.0,0.0,774.65,1501.93,1519.3,26.73,414.9
2020-05-07 12:10:00,2.74,5.33,277.0,0.0,0.0,878.67,1723.94,1727.8,28.81,412.1
2020-05-07 14:10:00,2.04,5.33,290.6,0.0,0.0,778.07,1530.89,1550.19,31.02,410.4
2020-05-07 16:10:00,1.86,3.8,27.68,0.0,0.0,521.13,1013.32,1032.82,32.36,409.4
2020-05-07 18:10:00,0.53,1.84,336.2,0.0,0.0,186.72,363.13,392.66,32.76,411.1
2020-05-07 20:10:00,2.15,3.24,2.58,0.0,0.0,0.0,0.0,1.93,27.92,412.4
2020-05-07 22:10:00,0.55,1.02,187.0,0.0,0.0,0.0,0.0,0.0,23.23,421.2
2020-05-08 00:10:00,0.31,0.56,145.7,0.0,0.0,0.0,0.0,0.0,20.63,437.2
2020-05-08 02:10:00,0.5,0.8,60.76,0.0,0.0,0.0,0.0,0.0,19.06,453.9
2020-05-08 04:10:00,0.67,1.36,138.4,0.0,0.0,0.0,0.0,0.0,17.92,467.9
2020-05-08 06:10:00,0.69,1.24,185.3,0.0,0.0,148.49,281.08,326.06,17.75,475.7
2020-05-08 08:10:00,0.82,1.32,72.5,0.0,0.0,370.42,725.68,777.41,22.51,446.7
2020-05-08 10:10:00,1.63,3.2,318.2,0.0,0.0,730.18,1420.85,1594.59,29.47,410.7
2020-05-08 12:10:00,2.94,5.32,10.48,0.0,0.0,588.33,1181.08,2177.6,31.59,408.4
2020-05-08 14:10:00,1.4,2.86,37.15,0.0,0.0,730.58,1442.08,1480.69,32.81,408.0
2020-05-08 16:10:00,3.33,6.3,34.38,0.0,0.0,520.32,1001.16,1036.68,34.58,404.2
2020-05-08 18:10:00,1.59,2.88,12.22,0.0,0.0,114.49,230.69,251.74,33.13,406.0
2020-05-08 20:10:00,3.19,5.21,20.14,0.0,0.0,0.0,0.0,1.35,29.18,413.8
2020-05-08 22:10:00,2.02,2.96,8.68,0.0,0.0,0.0,0.0,0.0,25.6,418.9
2020-05-09 00:10:00,0.79,1.12,20.34,0.0,0.0,0.0,0.0,0.0,23.49,434.0
2020-05-09 02:10:00,0.69,1.0,328.6,0.0,0.0,0.0,0.0,0.0,21.53,453.0
2020-05-09 04:10:00,0.17,0.4,153.9,0.0,0.0,0.0,0.0,0.0,19.51,461.2
2020-05-09 06:10:00,0.21,0.42,123.6,0.0,0.0,84.71,174.13,248.65,18.6,458.1
2020-05-09 08:10:00,0.71,1.48,143.0,0.0,0.0,388.13,755.4,863.9,22.17,468.9
2020-05-09 10:10:00,2.79,4.32,15.95,0.0,0.0,441.25,877.8,1052.32,27.0,421.0
2020-05-09 12:10:00,4.0,5.43,67.03,0.0,0.0,767.2,1534.75,1776.06,29.11,411.9
2020-05-09 14:10:00,4.75,6.65,32.69,0.0,0.0,489.54,973.55,1073.94,32.61,409.7
2020-05-09 16:10:00,2.23,3.32,33.16,0.0,0.0,287.53,584.17,715.25,33.02,407.5
2020-05-09 18:10:00,3.12,5.29,48.89,0.0,0.0,136.22,267.18,291.89,31.14,408.9
2020-05-09 20:10:00,1.85,2.4,3.96,0.0,0.0,0.0,1.35,2.51,28.69,414.0
2020-05-09 22:10:00,0.26,0.48,78.4,0.0,0.0,0.0,0.0,0.0,26.25,425.4
2020-05-10 00:10:00,0.91,1.44,198.1,0.0,0.0,0.0,0.0,0.0,23.93,443.5
2020-05-10 02:10:00,0.55,1.4,190.0,0.0,0.0,0.0,0.0,0.0,22.29,462.8
2020-05-10 04:10:00,1.5,2.16,203.5,0.0,0.0,0.0,0.0,1.35,20.75,460.8
2020-05-10 06:10:00,0.43,0.8,317.3,0.0,0.0,49.5,101.16,107.53,20.71,474.5
2020-05-10 08:10:00,0.66,1.4,64.5,0.0,0.0,260.36,534.75,622.39,23.15,459.3
2020-05-10 10:10:00,0.98,1.8,151.4,0.0,0.0,248.09,504.63,630.12,28.74,430.0
2020-05-10 12:10:00,1.67,3.52,116.9,0.0,0.0,810.06,1600.39,2133.2,33.42,410.1
2020-05-10 14:10:00,1.6,3.02,273.1,0.0,0.0,159.76,317.76,436.87,35.0,402.3
2020-05-10 16:10:00,1.87,3.88,250.7,1.4,310.0,56.54,127.41,151.74,32.99,400.7
2020-05-10 18:10:00,0.62,1.12,10.57,0.0,0.0,94.77,198.07,220.66,30.28,403.1
2020-05-10 20:10:00,0.26,0.6,253.7,0.0,0.0,0.0,0.0,1.93,27.7,406.5
2020-05-10 22:10:00,0.8,1.12,212.5,0.0,0.0,0.0,0.0,0.0,26.07,421.7
2020-05-11 00:10:00,0.18,0.38,334.6,0.0,0.0,0.0,0.0,0.0,25.26,452.6
2020-05-11 02:10:00,1.94,2.56,22.36,0.0,0.0,0.0,0.0,0.0,24.69,456.0
2020-05-11 04:10:00,7.31,10.05,32.94,0.0,0.0,0.0,0.0,0.0,21.24,421.3
2020-05-11 06:10:00,6.19,8.63,25.67,0.0,0.0,11.87,28.38,41.31,17.23,423.3
2020-05-11 08:10:00,5.9,9.09,25.13,0.0,0.0,36.42,90.15,103.86,14.91,423.8
2020-05-11 10:10:00,3.47,5.09,22.9,0.2,600.0,54.33,134.75,146.91,13.56,424.6
2020-05-11 12:10:00,3.06,7.61,25.19,1.1,600.0,71.03,177.8,214.29,13.74,423.0
2020-05-11 14:10:00,1.58,3.41,17.19,0.2,600.0,115.49,270.27,298.07,13.27,419.2
2020-05-11 16:10:00,5.39,7.83,23.71,0.2,600.0,59.76,141.7,154.44,12.51,421.3
2020-05-11 18:10:00,2.41,4.97,16.77,0.1,600.0,50.5,110.23,139.58,12.12,419.7
2020-05-11 20:10:00,0.91,2.06,200.0,0.0,0.0,0.0,2.51,4.44,13.73,418.7
2020-05-11 22:10:00,1.19,2.06,101.6,0.0,0.0,0.0,0.0,0.0,12.76,427.5
2020-05-12 00:10:00,1.23,2.02,75.9,0.0,0.0,0.0,0.0,0.0,12.05,426.5
2020-05-12 02:10:00,0.53,1.0,222.1,0.0,0.0,0.0,0.0,0.0,10.67,428.0
2020-05-12 04:10:00,0.57,0.86,192.1,0.0,0.0,0.0,0.0,1.35,9.88,448.3
2020-05-12 06:10:00,1.06,1.52,226.7,0.0,0.0,108.65,218.73,260.23,10.32,444.9
2020-05-12 08:10:00,2.06,3.49,173.2,0.0,0.0,543.26,1037.45,1098.84,15.83,427.5
2020-05-12 10:10:00,2.16,4.16,262.4,0.0,0.0,583.9,1122.39,1795.37,21.62,415.1
2020-05-12 12:10:00,2.02,4.16,318.9,0.0,0.0,486.92,961.97,2194.98,21.27,413.1
2020-05-12 14:10:00,2.26,3.96,332.1,0.0,0.0,431.99,852.32,1779.92,22.31,411.9
2020-05-12 16:10:00,1.97,3.94,280.0,0.0,0.0,198.39,387.64,437.07,22.24,411.2
2020-05-12 18:10:00,1.46,2.86,17.14,0.0,0.0,103.62,204.25,211.78,20.96,410.5
2020-05-12 20:10:00,0.42,0.92,284.5,0.0,0.0,0.0,1.35,2.51,19.84,412.6
2020-05-12 22:10:00,0.52,1.2,222.5,0.0,0.0,0.0,0.0,0.0,18.5,421.9
2020-05-13 00:10:00,0.19,0.52,262.0,0.0,0.0,0.0,0.0,0.0,15.69,447.0
2020-05-13 02:10:00,0.5,1.32,157.0,0.0,0.0,0.0,0.0,0.0,14.24,445.3
2020-05-13 04:10:00,1.39,2.0,162.8,0.0,0.0,0.0,0.0,1.35,13.18,456.0
2020-05-13 06:10:00,0.87,1.68,171.5,0.0,0.0,72.64,140.35,156.37,13.19,463.6
2020-05-13 08:10:00,0.89,1.64,179.1,0.0,0.0,369.82,711.39,1217.37,16.16,458.7
2020-05-13 10:10:00,1.4,2.76,266.9,0.0,0.0,613.88,1177.22,1951.74,23.78,415.0
2020-05-13 12:10:00,2.96,6.23,4.92,0.0,0.0,641.85,1274.13,2023.16,25.95,409.4
2020-05-13 14:10:00,3.06,4.85,41.45,0.0,0.0,485.71,948.26,1069.88,26.24,411.1
2020-05-13 16:10:00,3.89,5.85,53.45,0.0,0.0,291.15,578.76,727.22,23.02,407.6
2020-05-13 18:10:00,4.07,6.05,56.84,0.0,0.0,164.99,312.55,350.58,22.09,410.0
2020-05-13 20:10:00,1.78,2.92,46.47,0.0,0.0,0.6,1.74,2.9,20.38,414.9
2020-05-13 22:10:00,1.28,2.24,14.28,0.0,0.0,0.0,0.0,0.0,20.23,420.0
2020-05-14 00:10:00,0.52,1.92,4.02,0.0,0.0,0.0,0.0,0.0,19.88,427.8
2020-05-14 02:10:00,2.16,4.53,13.84,0.0,0.0,0.0,0.0,0.0,18.74,425.5
2020-05-14 04:10:00,1.35,2.6,260.9,0.0,0.0,0.0,0.0,1.35,16.84,427.4
2020-05-14 06:10:00,1.18,2.64,29.53,0.0,0.0,54.73,109.46,139.58,16.87,424.9
2020-05-14 08:10:00,3.07,4.81,25.49,0.0,0.0,202.82,409.27,445.75,16.8,417.8
2020-05-14 10:10:00,2.24,4.33,33.24,0.0,0.0,240.85,489.0,546.72,17.67,418.6
2020-05-14 12:10:00,2.17,3.32,41.63,0.0,0.0,353.32,698.07,746.91,18.7,414.7
2020-05-14 14:10:00,2.33,8.61,44.26,0.0,0.0,167.2,330.5,371.81,22.33,410.8
2020-05-14 16:10:00,3.82,5.13,28.89,0.0,0.0,178.67,351.74,364.29,19.85,411.9
2020-05-14 18:10:00,3.18,5.01,38.04,0.0,0.0,197.79,360.81,393.44,20.39,411.9
2020-05-14 20:10:00,1.79,2.92,23.56,0.0,0.0,0.0,3.67,5.79,19.41,415.1
2020-05-14 22:10:00,1.42,2.06,343.3,0.0,0.0,0.0,0.0,0.0,17.39,417.2
2020-05-15 00:10:00,0.43,1.02,31.27,0.0,0.0,0.0,0.0,0.0,16.09,429.6
2020-05-15 02:10:00,1.29,2.64,8.68,0.0,0.0,0.0,0.0,0.0,14.74,430.9
2020-05-15 04:10:00,0.46,0.98,167.5,0.0,0.0,0.0,0.0,1.35,13.69,444.5
2020-05-15 06:10:00,0.85,1.48,39.95,0.0,0.0,183.9,335.33,364.29,14.61,450.0
2020-05-15 08:10:00,1.8,2.9,47.55,0.0,0.0,521.93,977.22,1001.35,18.42,432.4
2020-05-15 10:10:00,5.15,6.67,43.5,0.0,0.0,812.07,1542.47,1669.88,23.45,413.0
2020-05-15 12:10:00,2.9,5.35,46.64,0.0,0.0,951.51,1830.11,2138.99,24.31,410.5
2020-05-15 14:10:00,3.35,4.77,33.54,0.0,0.0,302.21,610.81,1847.49,26.33,408.7
2020-05-15 16:10:00,3.05,4.53,25.01,0.0,0.0,190.54,392.47,462.16,26.46,406.6
2020-05-15 18:10:00,0.59,1.52,17.4,0.0,0.0,102.41,208.11,247.3,25.34,405.8
2020-05-15 20:10:00,1.36,2.16,252.2,0.0,0.0,0.0,4.44,6.95,23.53,410.7
2020-05-15 22:10:00,1.34,1.76,330.4,0.0,0.0,0.0,0.0,0.0,19.63,417.2
2020-05-16 00:10:00,1.24,1.8,211.9,0.0,0.0,0.0,0.0,0.0,17.27,433.5
2020-05-16 02:10:00,0.81,1.4,214.9,0.0,0.0,0.0,0.0,0.0,15.48,440.7
2020-05-16 04:10:00,0.81,1.36,186.2,0.0,0.0,0.0,1.93,2.51,14.02,449.2
2020-05-16 06:10:00,0.56,1.12,145.1,0.0,0.0,196.18,366.8,392.28,14.45,455.2
2020-05-16 08:10:00,1.1,1.9,129.9,0.0,0.0,533.2,1013.51,1041.89,20.54,431.3
2020-05-16 10:10:00,2.58,4.04,71.2,0.0,0.0,608.45,1163.9,1915.06,26.64,413.8
2020-05-16 12:10:00,3.47,6.29,227.6,0.0,0.0,910.87,1789.57,1803.09,27.18,410.5
2020-05-16 14:10:00,1.6,3.8,335.3,0.0,0.0,748.09,1478.76,1627.41,28.91,408.8
2020-05-16 16:10:00,1.93,4.3,307.1,0.0,0.0,544.67,1056.76,1078.38,29.39,408.1
2020-05-16 18:10:00,2.39,4.3,26.5,0.0,0.0,192.15,371.81,427.99,29.4,408.8
2020-05-16 20:10:00,1.93,2.88,342.0,0.0,0.0,0.0,4.05,6.37,25.0,414.0
2020-05-16 22:10:00,0.73,2.28,198.6,0.0,0.0,0.0,0.0,0.0,21.42,424.6
2020-05-17 00:10:00,0.92,1.28,204.7,0.0,0.0,0.0,0.0,0.0,20.21,435.7
2020-05-17 02:10:00,0.74,1.0,203.9,0.0,0.0,0.0,0.0,0.0,19.62,450.9
2020-05-17 04:10:00,0.32,0.8,223.6,0.0,0.0,0.0,1.54,2.51,18.18,463.4
2020-05-17 06:10:00,0.48,1.08,107.9,0.0,0.0,90.95,176.25,211.78,17.74,468.4
2020-05-17 08:10:00,2.8,4.73,33.45,0.0,0.0,346.28,668.73,1049.61,22.17,421.7
2020-05-17 10:10:00,1.3,2.96,345.0,0.0,0.0,446.48,870.27,1660.23,25.74,413.1
2020-05-17 12:10:00,2.39,5.09,341.1,0.0,0.0,555.53,1119.11,2032.82,27.61,410.0
2020-05-17 14:10:00,1.07,3.44,336.6,0.0,0.0,798.79,1575.29,1610.04,28.88,410.4
2020-05-17 16:10:00,1.82,3.92,295.2,0.0,0.0,543.26,1058.3,1090.73,30.78,409.0
2020-05-17 18:10:00,1.17,2.58,317.6,0.0,0.0,218.51,422.2,444.4,31.05,409.4
2020-05-17 20:10:00,0.95,1.4,257.3,0.0,0.0,0.0,5.79,9.27,26.91,410.0
2020-05-17 22:10:00,1.03,1.52,223.7,0.0,0.0,0.0,0.0,0.0,22.6,422.5
2020-05-18 00:10:00,0.99,1.64,204.6,0.0,0.0,0.0,0.0,0.0,20.03,431.8
2020-05-18 02:10:00,0.65,1.0,187.0,0.0,0.0,0.0,0.0,0.0,18.28,450.1
2020-05-18 04:10:00,0.81,1.28,171.2,0.0,0.0,0.0,1.93,2.9,16.86,469.8
2020-05-18 06:10:00,1.12,1.96,166.9,0.0,0.0,132.39,264.48,387.84,17.26,475.4
2020-05-18 08:10:00,1.09,2.04,149.6,0.0,0.0,517.1,1002.9,1035.52,22.68,444.4
2020-05-18 10:10:00,2.69,4.89,219.9,0.0,0.0,782.49,1550.19,1571.43,30.49,409.7
2020-05-18 12:10:00,3.31,6.33,204.4,0.0,0.0,858.95,1727.8,1777.99,32.7,408.6
2020-05-18 14:10:00,2.04,6.57,348.8,0.0,0.0,708.45,1416.99,1590.73,34.81,405.4
